Solution,Row#,Guesses[Indices]
deter,3,"drape[2, 1, 0, 0, 1]/demur[2, 2, 0, 0, 2]"
chain,5,"tears[0, 0, 2, 0, 0]/chaff[2, 2, 2, 0, 0]/chalk[2, 2, 2, 0, 0]/champ[2, 2, 2, 0, 0]"
heard,4,"reast[1, 2, 2, 0, 0]/weary[0, 2, 2, 2, 0]/deare[1, 2, 2, 2, 1]"
welsh,2,"salet[1, 0, 2, 1, 0]"
poppy,4,"atone[0, 0, 1, 0, 0]/bovid[0, 2, 0, 0, 0]/pouch[2, 2, 0, 0, 0]"
mouse,6,"trace[0, 0, 0, 0, 2]/poise[0, 2, 0, 2, 2]/house[0, 2, 2, 2, 2]/souse[1, 2, 2, 2, 2]/louse[0, 2, 2, 2, 2]"
ounce,3,"drape[0, 0, 0, 0, 2]/comte[1, 1, 0, 0, 2]"
taper,2,"tears[2, 1, 1, 1, 0]"
crank,4,"irate[0, 2, 2, 0, 0]/prahu[0, 2, 2, 0, 0]/wrack[0, 2, 2, 1, 2]"
amuse,5,"prowl[0, 0, 0, 0, 0]/baggy[0, 1, 0, 0, 0]/diact[0, 0, 1, 0, 0]/usnea[1, 1, 0, 1, 1]"
slink,4,"alone[0, 2, 0, 2, 0]/bling[0, 2, 2, 2, 0]/flint[0, 2, 2, 2, 0]"
exult,4,"reast[0, 1, 0, 0, 2]/oilet[0, 0, 1, 1, 2]/blent[0, 1, 1, 0, 2]"
enjoy,4,"crate[0, 0, 0, 0, 1]/hives[0, 0, 0, 1, 0]/bemud[0, 1, 0, 0, 0]"
adobe,4,"cream[0, 0, 1, 1, 0]/beaky[1, 1, 1, 0, 0]/abies[2, 1, 0, 1, 0]"
click,5,"later[1, 0, 0, 0, 0]/films[0, 1, 1, 0, 0]/build[0, 0, 2, 1, 0]/cling[2, 2, 2, 0, 0]"
sally,5,"irate[0, 0, 1, 0, 0]/lacky[1, 2, 0, 0, 2]/gayly[0, 2, 1, 2, 2]/madly[0, 2, 0, 2, 2]"
while,4,"arise[0, 0, 2, 0, 2]/whine[2, 2, 2, 0, 2]/white[2, 2, 2, 0, 2]"
slide,3,"snare[2, 0, 0, 0, 2]/spide[2, 0, 2, 2, 2]"
stein,4,"sired[2, 1, 0, 1, 0]/spice[2, 0, 1, 0, 1]/sengi[2, 1, 1, 0, 1]"
midge,4,"irate[1, 0, 0, 0, 2]/gigue[1, 2, 1, 0, 2]/siege[0, 2, 1, 2, 2]"
topic,3,"about[0, 0, 1, 0, 1]/toxin[2, 2, 0, 2, 0]"
abhor,4,"worse[0, 1, 1, 0, 0]/quork[0, 0, 1, 1, 0]/labor[0, 1, 1, 2, 2]"
vital,4,"adieu[1, 0, 1, 0, 0]/tilak[1, 2, 1, 2, 0]/cital[0, 2, 2, 2, 2]"
crass,4,"alone[1, 0, 0, 0, 0]/tapas[0, 1, 0, 1, 2]/scaws[1, 1, 2, 0, 2]"
stalk,3,"paint[0, 1, 0, 0, 1]/elate[0, 1, 2, 1, 0]"
filer,5,"crate[0, 1, 0, 0, 1]/lures[1, 0, 1, 2, 0]/repel[1, 1, 0, 2, 1]/viler[0, 2, 2, 2, 2]"
humor,3,"about[0, 0, 1, 1, 0]/lough[0, 1, 1, 0, 1]"
raspy,5,"adieu[1, 0, 0, 0, 0]/zoppa[0, 0, 1, 2, 1]/slaps[1, 0, 1, 2, 1]/paspy[1, 2, 2, 2, 2]"
cover,7,"snare[0, 0, 0, 1, 1]/wirer[0, 0, 1, 2, 2]/emmer[1, 0, 0, 2, 2]/pucer[0, 0, 1, 2, 2]/ceder[2, 1, 0, 2, 2]/cooer[2, 2, 1, 2, 2]"
scrap,5,"crane[1, 1, 1, 0, 0]/taroc[0, 1, 2, 0, 1]/acrid[1, 2, 2, 0, 0]/scrab[2, 2, 2, 2, 0]"
goose,6,"irate[0, 0, 0, 0, 2]/meuse[0, 1, 0, 2, 2]/wowse[0, 2, 0, 2, 2]/copse[0, 2, 0, 2, 2]/noose[0, 2, 2, 2, 2]"
funny,5,"media[0, 0, 0, 0, 0]/gowns[0, 0, 0, 2, 0]/plunk[0, 0, 1, 2, 0]/nunny[1, 2, 2, 2, 2]"
scope,5,"reast[0, 1, 0, 1, 0]/sided[2, 0, 0, 1, 0]/skeos[2, 0, 1, 1, 1]/slope[2, 0, 2, 2, 2]"
being,4,"reast[0, 2, 0, 0, 0]/lezzy[0, 2, 0, 0, 0]/defog[0, 2, 0, 0, 2]"
brute,3,"slate[0, 0, 0, 2, 2]/unite[1, 0, 0, 2, 2]"
camel,4,"sauce[0, 2, 0, 1, 1]/macer[1, 2, 1, 2, 0]/cameo[2, 2, 2, 2, 0]"
tatty,6,"sauce[0, 2, 0, 0, 0]/madly[0, 2, 0, 0, 2]/harpy[0, 2, 0, 0, 2]/tawny[2, 2, 0, 0, 2]/taffy[2, 2, 0, 0, 2]"
daisy,4,"react[0, 0, 1, 0, 0]/nasal[0, 2, 1, 1, 0]/damps[2, 2, 0, 0, 1]"
natal,4,"irate[0, 0, 1, 1, 0]/talcy[1, 2, 1, 0, 0]/matlo[0, 2, 2, 1, 0]"
macro,5,"about[1, 0, 1, 0, 0]/polka[0, 1, 0, 0, 1]/cando[1, 2, 0, 0, 2]/macho[2, 2, 2, 0, 2]"
mango,5,"sauce[0, 2, 0, 0, 0]/happy[0, 2, 0, 0, 0]/lazzi[0, 2, 0, 0, 0]/wagga[0, 2, 1, 2, 1]"
felon,5,"sired[0, 0, 0, 1, 0]/cello[0, 2, 2, 1, 1]/below[0, 2, 2, 2, 0]/meloe[0, 2, 2, 2, 1]"
dutch,5,"crate[1, 0, 0, 1, 0]/mitch[0, 0, 2, 2, 2]/hotch[1, 0, 2, 2, 2]/butch[0, 2, 2, 2, 2]"
flake,3,"trace[0, 0, 2, 0, 2]/blame[0, 2, 2, 0, 2]"
dopey,4,"irate[0, 0, 0, 0, 1]/model[0, 2, 1, 2, 0]/poked[1, 2, 0, 2, 1]"
beard,5,"worse[0, 0, 1, 0, 1]/taper[0, 1, 0, 1, 1]/relay[1, 2, 0, 1, 0]/heard[0, 2, 2, 2, 2]"
total,3,"adieu[1, 0, 0, 0, 0]/mylar[0, 0, 1, 2, 0]"
pearl,3,"crate[0, 1, 2, 0, 1]/pears[2, 2, 2, 2, 0]"
winch,7,"roast[0, 0, 0, 0, 0]/bezel[0, 0, 0, 0, 0]/gummy[0, 0, 0, 0, 0]/civic[1, 2, 0, 1, 1]/pinch[0, 2, 2, 2, 2]/finch[0, 2, 2, 2, 2]"
sadly,4,"alone[1, 1, 0, 0, 0]/usual[0, 1, 0, 1, 1]/talks[0, 2, 1, 0, 1]"
erode,5,"crate[0, 2, 0, 0, 2]/brose[0, 2, 2, 0, 2]/prove[0, 2, 2, 0, 2]/drone[1, 2, 2, 0, 2]"
tweed,2,"worse[1, 0, 0, 0, 1]"
stock,5,"prowl[0, 0, 2, 0, 0]/hooty[0, 1, 2, 1, 0]/stoat[2, 2, 2, 0, 1]/stond[2, 2, 2, 0, 0]"
lumpy,5,"anime[0, 0, 0, 1, 0]/murth[1, 2, 0, 0, 0]/jumpy[0, 2, 2, 2, 2]/dumpy[0, 2, 2, 2, 2]"
etude,4,"slate[0, 0, 0, 1, 2]/thyme[1, 0, 0, 0, 2]/untie[1, 0, 1, 0, 2]"
apple,4,"atone[2, 0, 0, 0, 2]/aside[2, 0, 0, 0, 2]/argue[2, 0, 0, 0, 2]"
piece,4,"crate[1, 0, 0, 0, 2]/fence[0, 1, 0, 2, 2]/slice[0, 0, 1, 2, 2]"
eager,4,"drape[0, 1, 1, 0, 1]/asker[1, 0, 0, 2, 2]/eater[2, 2, 0, 2, 2]"
irony,2,"irate[2, 2, 0, 0, 0]"
ratty,3,"crate[0, 1, 1, 2, 0]/marts[0, 2, 1, 2, 0]"
scarf,5,"trace[0, 1, 2, 1, 0]/chars[1, 0, 2, 2, 1]/scarp[2, 2, 2, 2, 0]/scary[2, 2, 2, 2, 0]"
skate,3,"trace[1, 0, 2, 0, 2]/stage[2, 1, 2, 0, 2]"
these,4,"sired[1, 0, 0, 1, 0]/moste[0, 0, 1, 1, 2]/tease[2, 1, 0, 2, 2]"
lower,5,"adieu[0, 0, 0, 2, 0]/copen[0, 2, 0, 2, 0]/boles[0, 2, 1, 2, 0]/morel[0, 2, 1, 2, 1]"
whose,5,"anime[0, 0, 0, 0, 2]/bulge[0, 0, 0, 0, 2]/tepee[0, 1, 0, 1, 2]/wowse[2, 1, 1, 2, 2]"
photo,4,"crate[0, 0, 0, 2, 0]/gifts[0, 0, 0, 2, 0]/ponto[2, 1, 0, 2, 2]"
blare,6,"cream[0, 1, 1, 1, 0]/anker[1, 0, 0, 1, 1]/ragde[1, 1, 0, 0, 2]/spare[0, 0, 2, 2, 2]/feare[0, 1, 2, 2, 2]"
power,6,"crate[0, 1, 0, 0, 1]/oller[1, 0, 0, 2, 2]/moner[0, 2, 0, 2, 2]/porer[2, 2, 1, 2, 2]/poker[2, 2, 0, 2, 2]"
hazel,4,"prowl[0, 0, 0, 0, 2]/anvil[1, 0, 0, 0, 2]/hemal[2, 1, 0, 1, 2]"
nurse,3,"crane[0, 1, 0, 1, 2]/snore[1, 1, 0, 1, 2]"
denim,4,"drape[2, 0, 0, 0, 1]/dikey[2, 1, 0, 1, 0]/deign[2, 2, 1, 0, 1]"
egret,5,"cream[0, 1, 1, 0, 0]/ferns[0, 1, 2, 0, 0]/hired[0, 0, 2, 2, 0]/puree[0, 0, 2, 2, 1]"
creep,4,"arise[0, 2, 0, 0, 1]/creek[2, 2, 2, 2, 0]/creed[2, 2, 2, 2, 0]"
racer,6,"irate[0, 1, 1, 0, 1]/amber[1, 0, 0, 2, 2]/wager[0, 2, 0, 2, 2]/layer[0, 2, 0, 2, 2]/rarer[2, 2, 1, 2, 2]"
ready,4,"sauce[0, 1, 0, 0, 1]/dewan[1, 2, 0, 1, 0]/zerda[0, 2, 1, 2, 1]"
slack,5,"atone[1, 0, 0, 0, 0]/dulia[0, 0, 1, 0, 1]/crawl[1, 0, 2, 0, 1]/scaly[2, 1, 2, 1, 0]"
rhyme,4,"sauce[0, 0, 0, 0, 2]/fidge[0, 0, 0, 0, 2]/motte[1, 0, 0, 0, 2]"
pooch,4,"about[0, 0, 2, 0, 0]/clonk[1, 0, 2, 0, 0]/scope[0, 1, 2, 1, 0]"
gumbo,5,"later[0, 0, 0, 0, 0]/momus[1, 1, 2, 1, 0]/bumbo[1, 2, 2, 2, 2]/jumbo[0, 2, 2, 2, 2]"
ratio,3,"atone[1, 1, 1, 0, 0]/tatou[1, 2, 2, 1, 0]"
canon,3,"snare[0, 1, 1, 0, 0]/mango[0, 2, 2, 0, 1]"
vicar,3,"trace[0, 1, 1, 1, 0]/auric[1, 0, 1, 1, 1]"
moist,4,"crane[0, 0, 0, 0, 0]/putty[0, 0, 1, 1, 0]/tight[1, 1, 0, 0, 2]"
mamma,4,"adieu[1, 0, 0, 0, 0]/naffs[0, 2, 0, 0, 0]/matza[2, 2, 0, 0, 2]"
focus,4,"alone[0, 0, 1, 0, 0]/mugho[0, 1, 0, 0, 1]/coqui[1, 2, 0, 2, 0]"
elite,4,"worse[0, 0, 0, 0, 2]/imide[1, 0, 2, 0, 2]/agile[0, 0, 2, 1, 2]"
stave,7,"tears[1, 1, 2, 0, 1]/stade[2, 2, 2, 0, 2]/stake[2, 2, 2, 0, 2]/stage[2, 2, 2, 0, 2]/stale[2, 2, 2, 0, 2]/state[2, 2, 2, 1, 2]"
honor,5,"about[0, 0, 1, 0, 0]/forel[0, 2, 1, 0, 0]/rodny[1, 2, 0, 1, 0]/nosir[1, 2, 0, 0, 2]"
spade,4,"atone[1, 0, 0, 0, 2]/madre[0, 1, 1, 0, 2]/clade[0, 0, 2, 2, 2]"
stunt,3,"crate[0, 0, 0, 1, 0]/spoot[2, 0, 0, 0, 2]"
vogue,4,"prowl[0, 0, 1, 0, 0]/conge[0, 2, 0, 1, 2]/gosse[1, 2, 0, 0, 2]"
tweet,3,"later[0, 0, 1, 2, 0]/steed[0, 1, 2, 2, 0]"
bleep,4,"trace[0, 0, 0, 0, 1]/hosel[0, 0, 0, 2, 1]/linen[1, 0, 0, 2, 0]"
metro,4,"worse[0, 1, 1, 0, 1]/negro[0, 2, 0, 2, 2]/retro[1, 2, 2, 2, 2]"
board,5,"salet[0, 1, 0, 0, 0]/gubba[0, 0, 1, 1, 1]/nikab[0, 0, 0, 1, 1]/braxy[2, 1, 2, 0, 0]"
ovary,2,"roast[1, 1, 2, 0, 0]"
hound,6,"roast[0, 2, 0, 0, 0]/mommy[0, 2, 0, 0, 0]/woken[0, 2, 0, 0, 1]/conic[0, 2, 1, 0, 0]/bound[0, 2, 2, 2, 2]"
furor,4,"reast[1, 0, 0, 0, 0]/griff[0, 1, 0, 1, 1]/fluor[2, 0, 1, 2, 2]"
await,3,"reast[0, 0, 2, 0, 2]/idant[1, 0, 2, 0, 2]"
shaft,4,"roast[0, 0, 2, 1, 2]/scatt[2, 0, 2, 1, 2]/shalt[2, 2, 2, 0, 2]"
moral,5,"paint[0, 1, 0, 0, 0]/glaze[0, 1, 1, 0, 0]/ducal[0, 0, 0, 2, 2]/loyal[1, 2, 0, 2, 2]"
photo,5,"react[0, 0, 0, 0, 1]/stiff[0, 1, 0, 0, 0]/tolyl[1, 1, 0, 0, 0]/outdo[1, 0, 1, 0, 2]"
unmet,5,"prowl[0, 0, 0, 0, 0]/abuse[0, 0, 1, 0, 1]/queyu[0, 1, 1, 0, 1]/tendu[1, 1, 1, 0, 1]"
focal,3,"atone[1, 0, 1, 0, 0]/kohas[0, 2, 0, 2, 0]"
shyly,3,"cream[0, 0, 0, 0, 0]/flyin[0, 1, 2, 0, 0]"
lyric,4,"crate[1, 1, 0, 0, 0]/incur[1, 0, 1, 0, 1]/pyric[0, 2, 2, 2, 2]"
mucky,3,"atone[0, 0, 0, 0, 0]/cliff[1, 0, 0, 0, 0]"
satyr,4,"worse[0, 0, 1, 1, 0]/mrads[0, 1, 1, 0, 1]/sugar[2, 0, 0, 1, 2]"
stung,4,"paint[0, 0, 0, 2, 1]/stens[2, 2, 0, 2, 1]/stunk[2, 2, 2, 2, 0]"
eclat,4,"arise[1, 0, 0, 0, 1]/tweak[1, 0, 1, 2, 0]/petal[0, 1, 1, 2, 1]"
scarf,6,"cream[1, 1, 0, 1, 0]/acron[1, 2, 1, 0, 0]/scaur[2, 2, 2, 0, 1]/scary[2, 2, 2, 2, 0]/scars[2, 2, 2, 2, 1]"
green,3,"paint[0, 0, 0, 1, 0]/quern[0, 0, 2, 1, 2]"
mound,4,"irate[0, 0, 0, 0, 0]/flowy[0, 0, 1, 0, 0]/mopus[2, 2, 0, 1, 0]"
heave,4,"sired[0, 0, 0, 1, 0]/vawte[1, 1, 0, 0, 2]/amove[1, 0, 0, 2, 2]"
bough,5,"react[0, 0, 0, 0, 0]/kylix[0, 0, 0, 0, 0]/foods[0, 2, 1, 0, 0]/hogoh[1, 2, 1, 1, 2]"
grade,3,"crate[0, 2, 2, 0, 2]/drape[1, 2, 2, 0, 2]"
aback,3,"arise[2, 0, 0, 0, 0]/amply[2, 0, 0, 0, 0]"
canon,4,"adieu[1, 0, 0, 0, 0]/fract[0, 0, 1, 1, 0]/cocoa[2, 1, 1, 2, 1]"
snake,3,"slate[2, 0, 2, 0, 2]/share[2, 0, 2, 0, 2]"
beech,6,"cream[1, 0, 2, 0, 0]/specs[0, 0, 2, 2, 0]/eject[1, 0, 2, 2, 0]/keech[0, 2, 2, 2, 2]/leech[0, 2, 2, 2, 2]"
splat,3,"later[1, 1, 1, 0, 0]/gloat[0, 1, 0, 2, 2]"
balmy,4,"about[1, 1, 0, 0, 0]/darbs[0, 2, 0, 1, 0]/labne[1, 2, 1, 0, 0]"
toxic,5,"slate[0, 0, 0, 1, 0]/torot[2, 2, 0, 1, 1]/toddy[2, 2, 0, 0, 0]/toxin[2, 2, 2, 2, 0]"
borax,5,"salet[0, 1, 0, 0, 0]/drapy[0, 1, 1, 0, 0]/agrum[1, 0, 2, 0, 0]/horah[0, 2, 2, 2, 0]"
musty,4,"irate[0, 0, 0, 2, 0]/sloth[1, 0, 0, 2, 0]/mutts[2, 2, 1, 2, 1]"
renew,5,"atone[0, 0, 0, 1, 1]/nevel[1, 2, 0, 2, 0]/menes[0, 2, 2, 2, 0]/hench[0, 2, 2, 0, 0]"
amend,4,"sired[0, 0, 0, 1, 2]/bemud[0, 1, 1, 0, 2]/emend[1, 2, 2, 2, 2]"
price,3,"cream[1, 2, 1, 0, 0]/eruct[1, 2, 0, 2, 0]"
savvy,6,"atone[1, 0, 0, 0, 0]/jaaps[0, 2, 1, 0, 1]/sauch[2, 2, 0, 0, 0]/salad[2, 2, 0, 1, 0]/sassy[2, 2, 1, 1, 2]"
trunk,7,"roast[1, 0, 0, 0, 1]/biter[0, 0, 1, 0, 1]/truth[2, 2, 2, 1, 0]/trump[2, 2, 2, 0, 0]/trull[2, 2, 2, 0, 0]/truck[2, 2, 2, 0, 2]"
medic,5,"react[0, 2, 0, 1, 0]/hecks[0, 2, 1, 0, 0]/ceili[1, 2, 1, 0, 1]/memic[2, 2, 1, 2, 2]"
slang,4,"crane[0, 0, 2, 2, 0]/thana[0, 0, 2, 2, 1]/alang[1, 2, 2, 2, 2]"
bossy,5,"crate[0, 0, 0, 0, 0]/phizz[0, 0, 0, 0, 0]/skofs[1, 0, 1, 0, 1]/bosom[2, 2, 2, 1, 0]"
gassy,4,"media[0, 0, 0, 0, 1]/jotas[0, 0, 0, 1, 1]/halsh[0, 2, 0, 2, 0]"
grill,5,"media[0, 0, 0, 1, 0]/kilty[0, 1, 1, 0, 0]/loirs[1, 0, 2, 1, 0]/brill[0, 2, 2, 2, 2]"
habit,3,"about[1, 1, 0, 0, 2]/brant[1, 0, 1, 0, 2]"
vivid,6,"about[0, 0, 0, 0, 0]/keeks[0, 0, 0, 0, 0]/gliff[0, 0, 1, 0, 0]/ninny[0, 2, 0, 0, 0]/mimic[0, 2, 0, 2, 0]"
villa,4,"paint[0, 1, 1, 0, 0]/oidia[0, 2, 0, 1, 2]/sirra[0, 2, 0, 0, 2]"
plank,5,"worse[0, 0, 0, 0, 0]/bafta[0, 1, 0, 0, 1]/aping[1, 1, 0, 2, 0]/planh[2, 2, 2, 2, 0]"
other,4,"roast[1, 1, 0, 0, 1]/thorn[1, 1, 1, 1, 0]/ortho[2, 1, 1, 1, 1]"
flash,3,"snare[1, 0, 2, 0, 0]/khads[0, 1, 2, 0, 1]"
heard,3,"react[1, 2, 2, 0, 0]/beard[0, 2, 2, 2, 2]"
spunk,4,"roast[0, 0, 0, 1, 0]/gucks[0, 1, 0, 1, 1]/skulk[2, 1, 2, 0, 2]"
entry,5,"adieu[0, 0, 0, 1, 0]/peers[0, 1, 1, 2, 0]/chess[0, 0, 1, 0, 0]/evoke[2, 0, 0, 0, 1]"
smite,3,"slate[2, 0, 0, 2, 2]/smote[2, 2, 0, 2, 2]"
adorn,6,"sauce[0, 1, 0, 0, 0]/alapa[2, 0, 1, 0, 1]/aorta[2, 1, 1, 0, 1]/arbor[2, 1, 0, 1, 1]/aggro[2, 0, 0, 2, 1]"
odder,4,"roast[1, 1, 0, 0, 0]/droll[1, 1, 1, 0, 0]/nidor[0, 0, 2, 1, 2]"
honey,5,"alone[0, 0, 1, 1, 1]/coden[0, 2, 0, 2, 1]/nosey[1, 2, 0, 2, 2]/boney[0, 2, 2, 2, 2]"
grand,6,"adieu[1, 1, 0, 0, 0]/caddy[0, 1, 1, 1, 0]/woady[0, 0, 2, 1, 0]/skald[0, 0, 2, 0, 2]/brand[0, 2, 2, 2, 2]"
psalm,3,"crane[0, 0, 2, 0, 0]/qualm[0, 0, 2, 2, 2]"
price,5,"about[0, 0, 0, 0, 0]/kerfs[0, 1, 1, 0, 0]/chere[1, 0, 1, 1, 2]/rince[1, 1, 0, 2, 2]"
rumba,4,"crate[0, 1, 1, 0, 0]/pagri[0, 1, 0, 1, 0]/dorba[0, 0, 1, 2, 2]"
squat,4,"alone[1, 0, 0, 0, 0]/samfu[2, 1, 0, 0, 1]/squaw[2, 2, 2, 2, 0]"
curly,4,"sauce[0, 0, 1, 1, 0]/incut[0, 0, 1, 1, 0]/duroc[0, 2, 2, 0, 1]"
villa,4,"paint[0, 1, 1, 0, 0]/izars[1, 0, 1, 0, 0]/cobia[0, 0, 0, 1, 2]"
skunk,6,"drape[0, 0, 0, 0, 0]/sowff[2, 0, 0, 0, 0]/smith[2, 0, 0, 0, 0]/sukuk[2, 1, 1, 1, 2]/sculk[2, 0, 2, 0, 2]"
pique,3,"salet[0, 0, 0, 1, 0]/benny[0, 1, 0, 0, 0]"
mauve,3,"anime[1, 0, 0, 1, 2]/gambe[0, 2, 1, 0, 2]"
refer,5,"slate[0, 0, 0, 0, 1]/nexin[0, 2, 0, 0, 0]/cecum[0, 2, 0, 0, 0]/reedy[2, 2, 1, 0, 0]"
rajah,5,"tears[0, 0, 1, 1, 0]/groan[0, 1, 0, 2, 0]/riyal[2, 0, 0, 2, 0]/radar[2, 2, 0, 2, 1]"
ninny,4,"atone[0, 0, 0, 2, 0]/slunk[0, 0, 0, 2, 0]/grind[0, 0, 1, 2, 0]"
gnash,5,"prowl[0, 0, 0, 0, 0]/stims[1, 0, 0, 0, 1]/favus[0, 1, 0, 0, 1]/ashen[1, 1, 1, 0, 1]"
botch,5,"later[0, 0, 2, 0, 0]/dutch[0, 0, 2, 2, 2]/hitch[1, 0, 2, 2, 2]/notch[0, 2, 2, 2, 2]"
avian,4,"sired[0, 1, 0, 0, 0]/gonia[0, 0, 1, 1, 1]/apian[2, 0, 2, 2, 2]"
risky,4,"irate[1, 1, 0, 0, 0]/quirk[0, 0, 1, 1, 1]/rinks[2, 2, 0, 2, 1]"
jerky,7,"snare[0, 0, 0, 1, 1]/queer[0, 0, 1, 1, 1]/comer[0, 0, 0, 1, 1]/retip[1, 2, 0, 0, 0]/derby[0, 2, 2, 0, 2]/kerky[1, 2, 2, 2, 2]"
betel,5,"irate[0, 0, 0, 1, 1]/dwelt[0, 0, 1, 1, 1]/ethyl[1, 1, 0, 0, 2]/motel[0, 0, 2, 2, 2]"
swirl,3,"slate[2, 1, 0, 0, 0]/sowls[2, 0, 1, 1, 1]"
nasal,5,"adieu[1, 0, 0, 0, 0]/marra[0, 2, 0, 0, 1]/baons[0, 2, 0, 1, 1]/pansy[0, 2, 1, 1, 0]"
pluck,5,"worse[0, 0, 0, 0, 0]/yagna[0, 0, 0, 0, 0]/cutup[1, 1, 0, 1, 1]/picul[2, 0, 1, 1, 1]"
clout,3,"snare[0, 0, 0, 0, 0]/powlt[0, 1, 0, 1, 2]"
rusty,7,"alone[0, 0, 0, 0, 0]/yuppy[1, 2, 0, 0, 2]/hubby[0, 2, 0, 0, 2]/tufty[1, 2, 0, 2, 2]/gusty[0, 2, 2, 2, 2]/musty[0, 2, 2, 2, 2]"
flora,5,"worse[0, 1, 1, 0, 0]/tutor[0, 0, 0, 1, 1]/ovary[1, 0, 1, 2, 0]/adorn[1, 0, 2, 2, 0]"
droop,4,"atone[0, 0, 2, 0, 0]/scogs[0, 0, 2, 0, 0]/prowl[1, 2, 2, 0, 0]"
stuck,4,"cream[1, 0, 0, 0, 0]/ginch[0, 0, 0, 2, 0]/block[0, 0, 0, 2, 2]"
loopy,5,"anime[0, 0, 0, 0, 0]/cowks[0, 2, 0, 0, 0]/dobby[0, 2, 0, 0, 2]/hotly[0, 2, 0, 1, 2]"
water,6,"react[1, 1, 1, 0, 1]/later[0, 2, 2, 2, 2]/eater[1, 2, 2, 2, 2]/tater[1, 2, 2, 2, 2]/hater[0, 2, 2, 2, 2]"
reach,2,"react[2, 2, 2, 2, 0]"
abuse,4,"atone[2, 0, 0, 0, 2]/azide[2, 0, 0, 0, 2]/amuse[2, 0, 2, 2, 2]"
singe,5,"irate[1, 0, 0, 0, 2]/ojime[0, 0, 1, 0, 2]/wince[0, 2, 2, 0, 2]/hinge[0, 2, 2, 2, 2]"
bough,4,"react[0, 0, 0, 0, 0]/wimpy[0, 0, 0, 0, 0]/globs[1, 0, 1, 1, 0]"
alter,3,"slate[0, 2, 1, 1, 1]/pleat[0, 2, 1, 1, 1]"
newly,3,"about[0, 0, 0, 0, 0]/whelm[1, 0, 1, 2, 0]"
expel,5,"trace[0, 0, 0, 0, 1]/benny[0, 1, 0, 0, 0]/ogees[0, 0, 1, 2, 0]/pilei[1, 0, 1, 2, 0]"
stout,6,"alone[0, 0, 2, 0, 0]/doody[0, 1, 2, 0, 0]/scots[2, 0, 2, 1, 1]/storm[2, 2, 2, 0, 0]/stoop[2, 2, 2, 1, 0]"
slept,4,"cream[0, 0, 2, 0, 0]/diebs[0, 0, 2, 0, 1]/sleep[2, 2, 2, 1, 1]"
polar,4,"paint[2, 1, 0, 0, 0]/plaza[2, 1, 1, 0, 1]/pupal[2, 0, 1, 2, 1]"
broke,5,"slate[0, 0, 0, 0, 2]/grize[0, 2, 0, 0, 2]/crone[0, 2, 2, 0, 2]/probe[0, 2, 2, 1, 2]"
rehab,4,"drape[0, 1, 1, 0, 1]/velar[0, 2, 0, 2, 1]/reran[2, 2, 1, 2, 0]"
clock,5,"crate[2, 0, 0, 0, 0]/congo[2, 1, 0, 0, 1]/choil[2, 0, 2, 0, 1]/cloud[2, 2, 2, 0, 0]"
worse,5,"crate[0, 1, 0, 0, 2]/gerle[0, 1, 2, 0, 2]/burse[0, 0, 2, 2, 2]/horse[0, 2, 2, 2, 2]"
plush,4,"sauce[1, 0, 2, 0, 0]/knuts[0, 0, 2, 0, 1]/brush[0, 0, 2, 2, 2]"
blame,5,"crane[0, 0, 2, 0, 2]/awake[1, 0, 2, 0, 2]/elate[1, 2, 2, 0, 2]/flame[0, 2, 2, 2, 2]"
ovate,5,"trace[1, 0, 2, 0, 2]/elate[1, 0, 2, 2, 2]/agate[1, 0, 2, 2, 2]/state[0, 1, 2, 2, 2]"
exalt,3,"crane[0, 0, 2, 0, 1]/dealt[0, 1, 2, 2, 2]"
weigh,5,"react[0, 2, 0, 0, 0]/bevel[0, 2, 0, 1, 0]/newsy[0, 2, 1, 0, 0]/wedge[2, 2, 0, 2, 1]"
brake,6,"sauce[0, 1, 0, 0, 2]/aiyee[1, 0, 0, 1, 2]/poake[0, 0, 2, 2, 2]/flake[0, 0, 2, 2, 2]/drake[0, 2, 2, 2, 2]"
scent,5,"irate[0, 0, 0, 1, 1]/cytes[1, 0, 1, 1, 1]/escot[1, 1, 1, 0, 2]/spect[2, 0, 2, 1, 2]"
liken,5,"crane[0, 0, 0, 1, 1]/neemb[1, 1, 1, 0, 0]/onset[0, 1, 0, 2, 0]/given[0, 2, 0, 2, 2]"
imply,4,"trace[0, 0, 0, 0, 0]/plunk[1, 1, 0, 0, 0]/lipid[1, 1, 2, 1, 0]"
unify,5,"sired[0, 1, 0, 0, 0]/whipt[0, 0, 2, 0, 0]/imino[1, 0, 2, 1, 0]/knick[0, 2, 2, 0, 0]"
noise,7,"salet[1, 0, 0, 1, 0]/pesky[0, 1, 1, 0, 0]/erevs[1, 0, 1, 0, 1]/chews[0, 0, 1, 0, 1]/goose[0, 2, 1, 2, 2]/mouse[0, 2, 0, 2, 2]"
usage,5,"anime[1, 0, 0, 0, 2]/lyase[0, 0, 2, 1, 2]/share[1, 0, 2, 0, 2]/tsade[0, 2, 2, 0, 2]"
junto,3,"react[0, 0, 0, 0, 1]/lofty[0, 1, 0, 2, 0]"
dodgy,5,"prowl[0, 0, 1, 0, 0]/bonny[0, 2, 0, 0, 2]/goety[1, 2, 0, 0, 2]/foggy[0, 2, 1, 2, 2]"
