Solution,Row#,Guesses
spree,5,"reast[1, 1, 0, 1, 0]/oners[0, 0, 1, 1, 1]/spuer[2, 2, 0, 2, 1]/spred[2, 2, 2, 2, 0]/spree[2, 2, 2, 2, 2]"
argue,3,"sauce[0, 1, 1, 0, 2]/rugae[1, 1, 2, 1, 2]/argue[2, 2, 2, 2, 2]"
field,3,"slate[0, 1, 0, 0, 1]/loued[1, 0, 0, 1, 2]/field[2, 2, 2, 2, 2]"
acorn,3,"crate[1, 1, 1, 0, 0]/acrid[2, 2, 1, 0, 0]/acorn[2, 2, 2, 2, 2]"
freer,5,"drape[0, 2, 0, 0, 1]/wrest[0, 2, 2, 0, 0]/green[0, 2, 2, 2, 0]/kreef[0, 2, 2, 2, 1]/freer[2, 2, 2, 2, 2]"
flake,7,"adieu[1, 0, 0, 1, 0]/lears[1, 1, 2, 0, 0]/blame[0, 2, 2, 0, 2]/glaze[0, 2, 2, 0, 2]/elate[1, 2, 2, 0, 2]/place[0, 2, 2, 0, 2]/flake[2, 2, 2, 2, 2]"
widow,4,"tears[0, 0, 0, 0, 0]/poppy[0, 1, 0, 0, 0]/dinlo[1, 2, 0, 0, 1]/widow[2, 2, 2, 2, 2]"
stilt,3,"atone[0, 2, 0, 0, 0]/stulm[2, 2, 0, 2, 0]/stilt[2, 2, 2, 2, 2]"
broom,4,"arise[0, 2, 0, 0, 0]/drool[0, 2, 2, 2, 0]/troop[0, 2, 2, 2, 0]/broom[2, 2, 2, 2, 2]"
coupe,4,"adieu[0, 0, 0, 1, 1]/mouse[0, 2, 2, 0, 2]/coure[2, 2, 2, 0, 2]/coupe[2, 2, 2, 2, 2]"
ombre,4,"sired[0, 0, 1, 1, 0]/brule[1, 1, 0, 0, 2]/cabre[0, 0, 2, 2, 2]/ombre[2, 2, 2, 2, 2]"
furor,4,"crane[0, 1, 0, 0, 0]/rowts[1, 1, 0, 0, 0]/duroy[0, 2, 2, 2, 0]/furor[2, 2, 2, 2, 2]"
rainy,5,"snare[0, 1, 1, 1, 0]/arnut[1, 1, 1, 0, 0]/nagar[1, 2, 0, 1, 1]/maron[0, 2, 1, 0, 1]/rainy[2, 2, 2, 2, 2]"
fifty,4,"atone[0, 1, 0, 0, 0]/chiti[0, 0, 1, 2, 1]/wists[0, 2, 0, 2, 0]/fifty[2, 2, 2, 2, 2]"
mange,6,"sauce[0, 2, 0, 0, 2]/valve[0, 2, 0, 0, 2]/zaire[0, 2, 0, 0, 2]/gaffe[1, 2, 0, 0, 2]/badge[0, 2, 0, 2, 2]/mange[2, 2, 2, 2, 2]"
lyric,2,"later[2, 0, 0, 0, 1]/lyric[2, 2, 2, 2, 2]"
realm,3,"snare[0, 0, 2, 1, 1]/reach[2, 2, 2, 0, 0]/realm[2, 2, 2, 2, 2]"
usual,3,"slate[1, 1, 1, 0, 0]/malas[0, 1, 1, 2, 1]/usual[2, 2, 2, 2, 2]"
fleet,5,"sired[0, 0, 0, 2, 0]/lacet[1, 0, 0, 2, 2]/bluet[0, 2, 0, 2, 2]/eleet[1, 2, 2, 2, 2]/fleet[2, 2, 2, 2, 2]"
bawdy,5,"reast[0, 0, 1, 0, 0]/agony[1, 0, 0, 0, 2]/daffy[1, 2, 0, 0, 2]/maddy[0, 2, 1, 2, 2]/bawdy[2, 2, 2, 2, 2]"
medic,4,"atone[0, 0, 0, 0, 1]/hemps[0, 2, 1, 0, 0]/merry[2, 2, 0, 0, 0]/medic[2, 2, 2, 2, 2]"
shunt,5,"reast[0, 0, 0, 1, 2]/smowt[2, 0, 0, 0, 2]/spilt[2, 0, 0, 0, 2]/stunt[2, 1, 2, 2, 2]/shunt[2, 2, 2, 2, 2]"
flare,6,"sauce[0, 1, 0, 0, 2]/agave[1, 0, 2, 0, 2]/diane[0, 0, 2, 0, 2]/plate[0, 2, 2, 0, 2]/blare[0, 2, 2, 2, 2]/flare[2, 2, 2, 2, 2]"
bleep,5,"later[1, 0, 0, 2, 0]/voled[0, 0, 1, 2, 0]/mesel[0, 1, 0, 2, 1]/pleep[1, 2, 2, 2, 2]/bleep[2, 2, 2, 2, 2]"
plumb,3,"anime[0, 0, 0, 2, 0]/plump[2, 2, 2, 2, 1]/plumb[2, 2, 2, 2, 2]"
honor,4,"prowl[0, 1, 1, 0, 0]/cover[0, 2, 0, 0, 2]/donor[0, 2, 2, 2, 2]/honor[2, 2, 2, 2, 2]"
dodge,5,"media[0, 1, 2, 0, 0]/udder[0, 1, 2, 1, 0]/todde[0, 2, 2, 1, 2]/lodge[0, 2, 2, 2, 2]/dodge[2, 2, 2, 2, 2]"
sunny,4,"slate[2, 0, 0, 0, 0]/scowp[2, 0, 0, 0, 0]/sinsi[2, 0, 2, 1, 0]/sunny[2, 2, 2, 2, 2]"
heavy,3,"react[0, 2, 2, 0, 0]/leafy[0, 2, 2, 0, 2]/heavy[2, 2, 2, 2, 2]"
plate,4,"about[1, 0, 0, 0, 1]/trade[1, 0, 2, 0, 2]/slate[0, 2, 2, 2, 2]/plate[2, 2, 2, 2, 2]"
scout,6,"later[0, 0, 1, 0, 0]/stood[2, 1, 2, 1, 0]/shots[2, 0, 2, 1, 1]/snout[2, 0, 2, 2, 2]/spout[2, 0, 2, 2, 2]/scout[2, 2, 2, 2, 2]"
recur,3,"roast[2, 0, 0, 0, 0]/rugby[2, 1, 0, 0, 0]/recur[2, 2, 2, 2, 2]"
sneer,4,"paint[0, 0, 0, 1, 0]/drown[0, 1, 0, 0, 1]/never[1, 1, 0, 2, 2]/sneer[2, 2, 2, 2, 2]"
ideal,5,"reast[0, 1, 1, 0, 0]/agoge[1, 0, 0, 0, 1]/caned[0, 1, 0, 1, 1]/kheda[0, 0, 2, 1, 1]/ideal[2, 2, 2, 2, 2]"
chord,4,"alone[0, 0, 2, 0, 0]/prosy[0, 1, 2, 0, 0]/fjord[0, 0, 2, 2, 2]/chord[2, 2, 2, 2, 2]"
align,3,"adieu[2, 0, 2, 0, 0]/aging[2, 1, 2, 1, 1]/align[2, 2, 2, 2, 2]"
angst,5,"worse[0, 0, 0, 2, 0]/flush[0, 0, 0, 2, 0]/massa[0, 1, 1, 2, 1]/agasp[2, 1, 1, 2, 0]/angst[2, 2, 2, 2, 2]"
assay,3,"atone[2, 0, 0, 0, 0]/asura[2, 2, 0, 0, 1]/assay[2, 2, 2, 2, 2]"
widen,4,"worse[2, 0, 0, 0, 1]/wheel[2, 0, 1, 2, 0]/waned[2, 0, 1, 2, 1]/widen[2, 2, 2, 2, 2]"
movie,5,"about[0, 0, 1, 0, 0]/poxed[0, 2, 0, 1, 0]/worse[0, 2, 0, 0, 2]/momme[2, 2, 1, 1, 2]/movie[2, 2, 2, 2, 2]"
spurt,5,"irate[0, 1, 0, 1, 0]/thrum[1, 0, 1, 1, 0]/blurt[0, 0, 2, 2, 2]/court[0, 0, 2, 2, 2]/spurt[2, 2, 2, 2, 2]"
width,5,"salet[0, 0, 0, 0, 1]/totty[1, 0, 1, 2, 0]/cutch[0, 0, 1, 0, 2]/yirth[0, 2, 0, 2, 2]/width[2, 2, 2, 2, 2]"
blurt,3,"crate[0, 1, 0, 1, 0]/turbo[1, 1, 1, 1, 0]/blurt[2, 2, 2, 2, 2]"
miner,3,"anime[0, 1, 1, 1, 1]/limen[0, 2, 1, 2, 1]/miner[2, 2, 2, 2, 2]"
state,5,"salet[2, 1, 0, 1, 1]/steam[2, 2, 1, 1, 0]/stave[2, 2, 2, 0, 2]/stare[2, 2, 2, 0, 2]/state[2, 2, 2, 2, 2]"
pleat,4,"arise[1, 0, 0, 0, 1]/yawey[0, 1, 0, 1, 0]/neato[0, 1, 1, 1, 0]/pleat[2, 2, 2, 2, 2]"
elder,6,"worse[0, 0, 1, 0, 1]/renal[1, 1, 0, 0, 1]/liter[1, 0, 0, 2, 2]/bluer[0, 2, 0, 2, 2]/flyer[0, 2, 0, 2, 2]/elder[2, 2, 2, 2, 2]"
fetch,4,"atone[0, 1, 0, 0, 1]/metel[0, 2, 2, 1, 0]/fetid[2, 2, 2, 0, 0]/fetch[2, 2, 2, 2, 2]"
regal,6,"tears[0, 2, 1, 1, 0]/reran[2, 2, 1, 2, 0]/recap[2, 2, 0, 2, 0]/rebar[2, 2, 0, 2, 1]/relax[2, 2, 1, 2, 0]/regal[2, 2, 2, 2, 2]"
assay,4,"worse[0, 0, 0, 1, 0]/quays[0, 0, 1, 1, 1]/asyla[2, 2, 1, 0, 1]/assay[2, 2, 2, 2, 2]"
steel,3,"later[1, 0, 1, 2, 0]/toles[1, 0, 1, 2, 1]/steel[2, 2, 2, 2, 2]"
tacit,5,"media[0, 0, 0, 2, 1]/lapis[0, 2, 0, 2, 0]/ratio[0, 2, 1, 2, 0]/habit[0, 2, 0, 2, 2]/tacit[2, 2, 2, 2, 2]"
debit,5,"snare[0, 0, 0, 0, 1]/dwell[2, 0, 1, 0, 0]/deoch[2, 2, 0, 0, 0]/debut[2, 2, 2, 0, 2]/debit[2, 2, 2, 2, 2]"
soapy,4,"cream[0, 0, 0, 1, 0]/diota[0, 0, 1, 0, 1]/sango[2, 1, 0, 0, 1]/soapy[2, 2, 2, 2, 2]"
swept,4,"adieu[0, 0, 0, 1, 0]/teels[1, 1, 2, 0, 1]/scent[2, 0, 2, 0, 2]/swept[2, 2, 2, 2, 2]"
pesky,3,"sauce[1, 0, 0, 0, 1]/kyles[1, 1, 0, 1, 1]/pesky[2, 2, 2, 2, 2]"
cubic,5,"prowl[0, 0, 0, 0, 0]/musks[0, 2, 0, 0, 0]/hunch[0, 2, 0, 1, 0]/cutie[2, 2, 0, 2, 0]/cubic[2, 2, 2, 2, 2]"
marry,5,"slate[0, 0, 1, 0, 0]/armor[1, 1, 1, 0, 1]/imbar[0, 1, 0, 1, 1]/marka[2, 2, 2, 0, 1]/marry[2, 2, 2, 2, 2]"
queue,6,"irate[0, 0, 0, 0, 2]/solde[0, 0, 0, 0, 2]/emcee[1, 0, 0, 1, 2]/penne[0, 1, 0, 0, 2]/fugue[0, 2, 0, 2, 2]/queue[2, 2, 2, 2, 2]"
crime,3,"adieu[0, 0, 2, 1, 0]/poire[0, 0, 2, 1, 2]/crime[2, 2, 2, 2, 2]"
equip,3,"adieu[0, 0, 1, 1, 1]/pique[1, 1, 1, 1, 1]/equip[2, 2, 2, 2, 2]"
bevel,4,"roast[0, 0, 0, 0, 0]/filii[0, 0, 1, 0, 0]/lubed[1, 0, 1, 2, 0]/bevel[2, 2, 2, 2, 2]"
brace,4,"reast[1, 1, 2, 0, 0]/blare[2, 0, 2, 1, 2]/brave[2, 2, 2, 0, 2]/brace[2, 2, 2, 2, 2]"
shack,5,"cream[1, 0, 0, 1, 0]/scaff[2, 1, 2, 0, 0]/stack[2, 0, 2, 2, 2]/snack[2, 0, 2, 2, 2]/shack[2, 2, 2, 2, 2]"
spicy,5,"drape[0, 0, 0, 1, 0]/blimp[0, 0, 2, 0, 1]/spins[2, 2, 2, 0, 1]/spiky[2, 2, 2, 0, 2]/spicy[2, 2, 2, 2, 2]"
event,4,"trace[1, 0, 0, 0, 1]/hents[0, 1, 1, 1, 0]/inept[0, 1, 2, 0, 2]/event[2, 2, 2, 2, 2]"
ionic,5,"sauce[0, 0, 0, 1, 0]/chott[1, 0, 1, 0, 0]/mocky[0, 2, 1, 0, 0]/boric[0, 2, 0, 2, 2]/ionic[2, 2, 2, 2, 2]"
their,4,"cream[0, 1, 2, 0, 0]/ruers[1, 0, 2, 1, 0]/deers[0, 1, 2, 1, 0]/their[2, 2, 2, 2, 2]"
spoon,4,"atone[0, 0, 2, 1, 0]/knock[0, 1, 2, 0, 0]/brown[0, 0, 2, 0, 2]/spoon[2, 2, 2, 2, 2]"
neigh,4,"alone[0, 0, 0, 1, 1]/index[1, 1, 0, 1, 0]/neski[2, 2, 0, 0, 1]/neigh[2, 2, 2, 2, 2]"
soggy,5,"roast[0, 2, 0, 1, 0]/wojus[0, 2, 0, 0, 1]/sonce[2, 2, 0, 0, 0]/solid[2, 2, 0, 0, 0]/soggy[2, 2, 2, 2, 2]"
mangy,5,"irate[0, 0, 1, 0, 0]/pampa[0, 2, 1, 0, 1]/malam[2, 2, 0, 1, 1]/manny[2, 2, 2, 1, 2]/mangy[2, 2, 2, 2, 2]"
briar,5,"sauce[0, 1, 0, 0, 0]/alway[1, 0, 0, 2, 0]/foram[0, 0, 1, 2, 0]/braai[2, 2, 1, 2, 1]/briar[2, 2, 2, 2, 2]"
unify,4,"sired[0, 1, 0, 0, 0]/acini[0, 0, 2, 1, 1]/union[2, 2, 2, 0, 1]/unify[2, 2, 2, 2, 2]"
halve,5,"arise[1, 0, 0, 0, 2]/togae[0, 0, 0, 1, 2]/veale[1, 1, 1, 1, 2]/calve[0, 2, 2, 2, 2]/halve[2, 2, 2, 2, 2]"
bison,3,"atone[0, 0, 1, 1, 0]/dynos[0, 0, 1, 2, 1]/bison[2, 2, 2, 2, 2]"
climb,5,"prowl[0, 0, 0, 0, 1]/dully[0, 0, 1, 1, 0]/slant[0, 2, 0, 0, 0]/flyby[0, 2, 0, 1, 0]/climb[2, 2, 2, 2, 2]"
kebab,4,"reast[0, 2, 1, 0, 0]/pepla[0, 2, 0, 0, 1]/bemad[1, 2, 0, 2, 0]/kebab[2, 2, 2, 2, 2]"
leaky,4,"crate[0, 0, 2, 0, 1]/leady[2, 2, 2, 0, 2]/leafy[2, 2, 2, 0, 2]/leaky[2, 2, 2, 2, 2]"
woozy,4,"irate[0, 0, 0, 0, 0]/sloop[0, 0, 2, 1, 0]/woofy[2, 2, 2, 0, 2]/woozy[2, 2, 2, 2, 2]"
wimpy,4,"later[0, 0, 0, 0, 0]/knops[0, 0, 0, 2, 0]/guppy[0, 0, 1, 2, 2]/wimpy[2, 2, 2, 2, 2]"
seven,5,"tears[0, 2, 0, 0, 1]/mesem[0, 2, 1, 2, 0]/pensy[0, 2, 1, 1, 0]/segni[2, 2, 0, 1, 0]/seven[2, 2, 2, 2, 2]"
enjoy,4,"tears[0, 1, 0, 0, 0]/emcee[2, 0, 0, 1, 1]/eldin[2, 0, 0, 0, 1]/enjoy[2, 2, 2, 2, 2]"
begat,4,"snare[0, 0, 1, 0, 1]/fella[0, 2, 0, 0, 1]/hexad[0, 2, 0, 2, 0]/begat[2, 2, 2, 2, 2]"
allow,4,"paint[0, 1, 0, 0, 0]/arras[2, 0, 0, 1, 0]/allee[2, 2, 2, 0, 0]/allow[2, 2, 2, 2, 2]"
outdo,3,"roast[0, 1, 0, 0, 1]/outby[2, 2, 2, 0, 0]/outdo[2, 2, 2, 2, 2]"
merge,4,"prowl[0, 1, 0, 0, 0]/yarak[0, 0, 2, 0, 0]/mirin[2, 0, 2, 0, 0]/merge[2, 2, 2, 2, 2]"
palsy,4,"react[0, 0, 1, 0, 0]/allan[1, 1, 2, 1, 0]/pulas[2, 0, 2, 1, 1]/palsy[2, 2, 2, 2, 2]"
adapt,4,"later[0, 1, 1, 0, 0]/stash[0, 1, 2, 0, 0]/twain[1, 0, 2, 0, 0]/adapt[2, 2, 2, 2, 2]"
tenth,3,"later[0, 0, 1, 1, 0]/tenny[2, 2, 2, 1, 0]/tenth[2, 2, 2, 2, 2]"
risen,4,"arise[0, 1, 1, 1, 1]/wires[0, 2, 1, 2, 1]/sixer[1, 2, 0, 2, 1]/risen[2, 2, 2, 2, 2]"
hound,10,"anime[0, 1, 0, 0, 0]/noncy[1, 2, 1, 0, 0]/towno[0, 2, 0, 2, 1]/donny[1, 2, 1, 2, 0]/round[0, 2, 2, 2, 2]/sound[0, 2, 2, 2, 2]/pound[0, 2, 2, 2, 2]/bound[0, 2, 2, 2, 2]/found[0, 2, 2, 2, 2]/hound[2, 2, 2, 2, 2]"
tooth,4,"adieu[0, 0, 0, 0, 0]/whows[0, 1, 2, 0, 0]/broch[0, 0, 2, 0, 2]/tooth[2, 2, 2, 2, 2]"
snaky,4,"adieu[1, 0, 0, 0, 0]/flaky[0, 0, 2, 2, 2]/shaky[2, 0, 2, 2, 2]/snaky[2, 2, 2, 2, 2]"
frail,5,"worse[0, 0, 1, 0, 0]/pring[0, 2, 1, 0, 0]/ardri[1, 2, 0, 1, 1]/trait[0, 2, 2, 2, 0]/frail[2, 2, 2, 2, 2]"
shade,5,"arise[1, 0, 0, 1, 2]/sauve[2, 1, 0, 0, 2]/shale[2, 2, 2, 0, 2]/shake[2, 2, 2, 0, 2]/shade[2, 2, 2, 2, 2]"
abode,2,"alone[2, 0, 2, 0, 2]/abode[2, 2, 2, 2, 2]"
shied,3,"slate[2, 0, 0, 0, 1]/sdein[2, 1, 1, 1, 0]/shied[2, 2, 2, 2, 2]"
proxy,6,"drape[0, 2, 0, 1, 0]/proso[2, 2, 2, 0, 1]/prong[2, 2, 2, 0, 0]/proof[2, 2, 2, 1, 0]/prowl[2, 2, 2, 0, 0]/proxy[2, 2, 2, 2, 2]"
truer,4,"alone[0, 0, 0, 0, 1]/brier[0, 2, 0, 2, 2]/urped[1, 2, 0, 2, 0]/truer[2, 2, 2, 2, 2]"
suave,4,"drape[0, 0, 2, 0, 2]/amaze[1, 0, 2, 0, 2]/quate[0, 2, 2, 0, 2]/suave[2, 2, 2, 2, 2]"
flake,5,"crane[0, 0, 2, 0, 2]/agape[1, 0, 2, 0, 2]/dwale[0, 0, 2, 1, 2]/slake[0, 2, 2, 2, 2]/flake[2, 2, 2, 2, 2]"
beget,4,"tears[1, 2, 0, 0, 0]/feted[0, 2, 1, 2, 0]/kempt[0, 2, 0, 0, 2]/beget[2, 2, 2, 2, 2]"
flare,4,"worse[0, 0, 1, 0, 2]/grike[0, 1, 0, 0, 2]/quare[0, 0, 2, 2, 2]/flare[2, 2, 2, 2, 2]"
aphid,6,"reast[0, 0, 1, 0, 0]/chica[0, 1, 1, 0, 1]/handi[1, 1, 0, 1, 1]/iddah[1, 1, 1, 1, 1]/jihad[0, 1, 2, 1, 2]/aphid[2, 2, 2, 2, 2]"
manga,6,"tears[0, 0, 1, 0, 0]/malky[2, 2, 0, 0, 0]/macaw[2, 2, 0, 1, 0]/mamma[2, 2, 1, 1, 2]/mafia[2, 2, 0, 0, 2]/manga[2, 2, 2, 2, 2]"
forth,5,"adieu[0, 0, 0, 0, 0]/poohy[0, 2, 1, 1, 0]/conch[0, 2, 0, 0, 2]/rowth[1, 2, 0, 2, 2]/forth[2, 2, 2, 2, 2]"
daunt,6,"anime[1, 1, 0, 0, 0]/whang[0, 0, 1, 2, 0]/saunt[0, 2, 2, 2, 2]/jaunt[0, 2, 2, 2, 2]/vaunt[0, 2, 2, 2, 2]/daunt[2, 2, 2, 2, 2]"
shone,3,"alone[0, 0, 2, 2, 2]/crone[0, 0, 2, 2, 2]/shone[2, 2, 2, 2, 2]"
blitz,3,"salet[0, 0, 1, 0, 1]/cloth[0, 2, 0, 2, 0]/blitz[2, 2, 2, 2, 2]"
elect,5,"paint[0, 0, 0, 0, 2]/whoot[0, 0, 0, 0, 2]/remet[0, 1, 0, 1, 2]/fleet[0, 2, 2, 1, 2]/elect[2, 2, 2, 2, 2]"
mouse,7,"salet[1, 0, 0, 1, 0]/regos[0, 1, 0, 1, 1]/wowse[0, 2, 0, 2, 2]/poise[0, 2, 0, 2, 2]/noose[0, 2, 1, 2, 2]/house[0, 2, 2, 2, 2]/mouse[2, 2, 2, 2, 2]"
urban,4,"anime[1, 1, 0, 0, 0]/chant[0, 0, 1, 1, 0]/zupan[0, 1, 0, 2, 2]/urban[2, 2, 2, 2, 2]"
grain,5,"about[1, 0, 0, 0, 0]/masas[0, 1, 0, 1, 0]/drape[0, 2, 2, 0, 0]/frail[0, 2, 2, 2, 0]/grain[2, 2, 2, 2, 2]"
pulse,3,"reast[0, 1, 0, 2, 0]/poyse[2, 0, 0, 2, 2]/pulse[2, 2, 2, 2, 2]"
snack,5,"atone[1, 0, 0, 1, 0]/mangy[0, 1, 1, 0, 0]/snash[2, 2, 2, 1, 0]/snarl[2, 2, 2, 0, 0]/snack[2, 2, 2, 2, 2]"
stomp,4,"paint[1, 0, 0, 0, 1]/tupek[1, 0, 1, 0, 0]/stowp[2, 2, 2, 0, 2]/stomp[2, 2, 2, 2, 2]"
macro,4,"tears[0, 0, 1, 2, 0]/dairy[0, 2, 0, 2, 0]/marra[2, 2, 1, 2, 1]/macro[2, 2, 2, 2, 2]"
olden,4,"paint[0, 0, 0, 1, 0]/gnows[0, 1, 1, 0, 0]/boned[0, 1, 1, 2, 1]/olden[2, 2, 2, 2, 2]"
dress,6,"slate[1, 0, 0, 0, 1]/emics[1, 0, 0, 0, 2]/repps[1, 1, 0, 0, 2]/dures[2, 0, 1, 1, 2]/doers[2, 0, 2, 1, 2]/dress[2, 2, 2, 2, 2]"
dusty,4,"later[0, 0, 1, 0, 0]/tufts[1, 2, 0, 2, 1]/gusty[0, 2, 2, 2, 2]/dusty[2, 2, 2, 2, 2]"
funny,4,"alone[0, 0, 0, 2, 0]/durns[0, 2, 0, 2, 0]/bunny[0, 2, 2, 2, 2]/funny[2, 2, 2, 2, 2]"
class,6,"sired[1, 0, 0, 0, 0]/lassy[1, 1, 1, 2, 0]/flask[0, 2, 2, 2, 0]/plash[0, 2, 2, 2, 0]/glass[0, 2, 2, 2, 2]/class[2, 2, 2, 2, 2]"
taker,4,"media[0, 1, 0, 0, 1]/haute[0, 2, 0, 1, 1]/taken[2, 2, 2, 2, 0]/taker[2, 2, 2, 2, 2]"
banjo,3,"slate[0, 0, 1, 0, 0]/cando[0, 2, 2, 0, 2]/banjo[2, 2, 2, 2, 2]"
shale,6,"anime[1, 0, 0, 0, 2]/sauve[2, 1, 0, 0, 2]/stage[2, 0, 2, 0, 2]/spare[2, 0, 2, 0, 2]/scale[2, 0, 2, 2, 2]/shale[2, 2, 2, 2, 2]"
bluff,3,"anime[0, 0, 0, 0, 0]/bruts[2, 0, 2, 0, 0]/bluff[2, 2, 2, 2, 2]"
miser,6,"alone[0, 0, 0, 0, 1]/exist[1, 0, 1, 1, 0]/wipes[0, 2, 0, 2, 1]/sider[1, 2, 0, 2, 2]/riser[1, 2, 2, 2, 2]/miser[2, 2, 2, 2, 2]"
glaze,4,"anime[1, 0, 0, 0, 2]/calve[0, 1, 1, 0, 2]/shale[0, 0, 2, 1, 2]/glaze[2, 2, 2, 2, 2]"
flaky,5,"salet[0, 1, 1, 0, 0]/lycra[1, 1, 0, 0, 1]/apply[1, 0, 0, 1, 2]/flamy[2, 2, 2, 0, 2]/flaky[2, 2, 2, 2, 2]"
chaos,6,"anime[1, 0, 0, 0, 0]/vauch[0, 1, 0, 1, 1]/chard[2, 2, 2, 0, 0]/chalk[2, 2, 2, 0, 0]/chaff[2, 2, 2, 0, 0]/chaos[2, 2, 2, 2, 2]"
ovary,4,"drape[0, 1, 2, 0, 0]/swarm[0, 0, 2, 2, 0]/quart[0, 0, 2, 2, 0]/ovary[2, 2, 2, 2, 2]"
expel,4,"media[0, 1, 0, 0, 0]/egret[2, 0, 0, 2, 0]/eyots[2, 0, 0, 0, 0]/expel[2, 2, 2, 2, 2]"
sloth,4,"about[0, 0, 2, 0, 1]/poots[0, 1, 2, 2, 1]/smote[2, 0, 2, 2, 0]/sloth[2, 2, 2, 2, 2]"
poise,3,"tears[0, 1, 0, 0, 1]/poyse[2, 2, 0, 2, 2]/poise[2, 2, 2, 2, 2]"
snaky,4,"reast[0, 0, 2, 1, 0]/moais[0, 0, 2, 0, 1]/sdayn[2, 0, 2, 1, 1]/snaky[2, 2, 2, 2, 2]"
slimy,5,"paint[0, 0, 2, 0, 0]/whisk[0, 0, 2, 1, 0]/slide[2, 2, 2, 0, 0]/slims[2, 2, 2, 2, 1]/slimy[2, 2, 2, 2, 2]"
clove,3,"crane[2, 0, 0, 0, 2]/cloye[2, 2, 2, 0, 2]/clove[2, 2, 2, 2, 2]"
plunk,5,"atone[0, 0, 0, 2, 0]/gurns[0, 1, 0, 2, 0]/chunk[0, 0, 2, 2, 2]/flunk[0, 2, 2, 2, 2]/plunk[2, 2, 2, 2, 2]"
crave,5,"roast[1, 0, 2, 0, 0]/brack[0, 2, 2, 1, 0]/crawl[2, 2, 2, 0, 0]/crazy[2, 2, 2, 0, 0]/crave[2, 2, 2, 2, 2]"
verge,4,"snare[0, 0, 0, 1, 2]/turme[0, 0, 2, 0, 2]/firie[0, 0, 2, 0, 2]/verge[2, 2, 2, 2, 2]"
saucy,4,"anime[1, 0, 0, 0, 0]/czars[1, 0, 1, 0, 1]/scuba[2, 1, 2, 0, 1]/saucy[2, 2, 2, 2, 2]"
older,3,"reast[1, 1, 0, 0, 0]/oller[2, 2, 1, 2, 2]/older[2, 2, 2, 2, 2]"
tuber,3,"salet[0, 0, 0, 2, 1]/meter[0, 1, 1, 2, 2]/tuber[2, 2, 2, 2, 2]"
mower,3,"cream[0, 1, 1, 0, 1]/remen[1, 1, 1, 2, 0]/mower[2, 2, 2, 2, 2]"
vegan,4,"media[0, 2, 0, 0, 1]/heave[0, 2, 1, 1, 1]/venas[2, 2, 1, 2, 0]/vegan[2, 2, 2, 2, 2]"
clout,4,"irate[0, 0, 0, 1, 0]/stopt[0, 1, 2, 0, 2]/flout[0, 2, 2, 2, 2]/clout[2, 2, 2, 2, 2]"
sumac,4,"irate[0, 0, 1, 0, 0]/caddy[1, 1, 0, 0, 0]/mocap[1, 0, 1, 2, 0]/sumac[2, 2, 2, 2, 2]"
flame,6,"prowl[0, 0, 0, 0, 1]/cleek[0, 2, 1, 1, 0]/glide[0, 2, 0, 0, 2]/alate[1, 2, 2, 0, 2]/flake[2, 2, 2, 0, 2]/flame[2, 2, 2, 2, 2]"
rebel,3,"prowl[0, 1, 0, 0, 2]/revel[2, 2, 0, 2, 2]/rebel[2, 2, 2, 2, 2]"
guess,4,"slate[1, 0, 0, 0, 1]/mopes[0, 0, 0, 1, 2]/desis[0, 1, 1, 0, 2]/guess[2, 2, 2, 2, 2]"
lucky,4,"adieu[0, 0, 0, 0, 1]/chump[1, 0, 1, 0, 0]/yucko[1, 2, 2, 2, 0]/lucky[2, 2, 2, 2, 2]"
tweak,4,"crane[0, 0, 1, 0, 1]/amped[1, 0, 0, 1, 0]/selah[0, 1, 0, 2, 0]/tweak[2, 2, 2, 2, 2]"
stall,4,"adieu[1, 0, 0, 0, 0]/masas[0, 1, 1, 1, 1]/shalt[2, 0, 2, 2, 1]/stall[2, 2, 2, 2, 2]"
semen,5,"slate[2, 0, 0, 0, 1]/sykes[2, 0, 0, 2, 1]/sewer[2, 2, 0, 2, 0]/seven[2, 2, 0, 2, 2]/semen[2, 2, 2, 2, 2]"
began,4,"crane[0, 0, 1, 1, 1]/netas[1, 2, 0, 2, 0]/vegan[0, 2, 2, 2, 2]/began[2, 2, 2, 2, 2]"
plank,4,"alone[1, 2, 0, 2, 0]/gland[0, 2, 2, 2, 0]/plant[2, 2, 2, 2, 0]/plank[2, 2, 2, 2, 2]"
amaze,6,"salet[0, 1, 0, 1, 0]/yearn[0, 1, 2, 0, 0]/chafe[0, 0, 2, 0, 2]/awave[2, 0, 2, 0, 2]/agape[2, 0, 2, 0, 2]/amaze[2, 2, 2, 2, 2]"
deter,7,"about[0, 0, 0, 0, 1]/fisty[0, 0, 0, 1, 0]/tehee[1, 2, 0, 2, 1]/jetee[0, 2, 2, 2, 1]/retem[1, 2, 2, 2, 0]/metre[0, 2, 2, 1, 1]/deter[2, 2, 2, 2, 2]"
stoop,6,"arise[0, 0, 0, 1, 0]/smuts[2, 0, 0, 1, 1]/stoln[2, 2, 2, 0, 0]/stook[2, 2, 2, 2, 0]/stood[2, 2, 2, 2, 0]/stoop[2, 2, 2, 2, 2]"
above,4,"alone[2, 0, 2, 0, 2]/arose[2, 0, 2, 0, 2]/abode[2, 2, 2, 0, 2]/above[2, 2, 2, 2, 2]"
